Time (s),Displacement (m)
2.932932932932933,-0.02837637755037699
2.942942942942943,-0.03935482832528636
2.952952952952953,-0.04977403320905727
2.962962962962963,-0.05291679598552571
2.972972972972973,-0.0582017273628627
2.982982982982983,-0.05891810850723698
2.992992992992993,-0.058589450648093754
3.003003003003003,-0.058435923014946926
3.013013013013013,-0.0525929937367356
3.023023023023023,-0.04266712131079163
3.033033033033033,-0.033931299005990796
3.043043043043043,-0.024857444040477558
3.053053053053053,-0.01333969311562216
3.063063063063063,0.0006726953743312631
3.073073073073073,0.008607587029399016
3.083083083083083,0.022075638798459207
3.093093093093093,0.030843728639500096
3.103103103103103,0.03975426824348143
3.113113113113113,0.04965836198425079
3.123123123123123,0.054436504506333916
3.133133133133133,0.05759490449089298
3.143143143143143,0.05950888552320196
3.153153153153153,0.0555987674152044
3.163163163163163,0.05337976281460018
3.173173173173173,0.04581311255279902
3.183183183183183,0.039696840477906926
3.193193193193193,0.02990836792990835
3.203203203203203,0.02035330064149402
3.2132132132132134,0.010618035636634765
3.2232232232232234,-0.0032298113766446256
3.2332332332332334,-0.00827838723342448
3.2432432432432434,-0.024762419830129896
3.2532532532532534,-0.03447876682437727
3.2632632632632634,-0.037684809261770966
3.2732732732732734,-0.04471341500322906
3.2832832832832834,-0.04945199106655439
3.2932932932932935,-0.05179470203458022
3.3033033033033035,-0.053297544933868395
3.3133133133133135,-0.0531678803347815
3.3233233233233235,-0.04729324679461748
3.3333333333333335,-0.04301431332881303
3.3433433433433435,-0.03231350236543817
3.3533533533533535,-0.02585735275123927
3.3633633633633635,-0.01756604172551756
3.3733733733733735,-0.006353372031740502
3.3833833833833835,0.00546552572553825
3.3933933933933935,0.013595325020574384
3.4034034034034035,0.022495247742297365
3.4134134134134135,0.033008424128128384
3.4234234234234235,0.04003158191178427
3.4334334334334335,0.04391912490116032
3.4434434434434436,0.04755154971802077
3.4534534534534536,0.05056053009456965
3.4634634634634636,0.046797099183687255
3.4734734734734736,0.04450125195142779
3.4834834834834836,0.041638597773962664
3.4934934934934936,0.03672788196774859
3.5035035035035036,0.030424831419951056
3.5135135135135136,0.024274836623579585
3.5235235235235236,0.013779758188280963
3.5335335335335336,0.00207872539144802
3.5435435435435436,-0.0073236044429071485
3.5535535535535536,-0.018607693566092903
3.5635635635635636,-0.02522184319024684
3.5735735735735736,-0.033273838461029014
3.5835835835835836,-0.03820198116098607
3.5935935935935936,-0.045058098740487884
3.6036036036036037,-0.045157925207729724
3.6136136136136137,-0.04406382413272969
3.6236236236236237,-0.04639693750189215
3.6336336336336337,-0.04259634893271042
3.6436436436436437,-0.03753526719374957
3.6536536536536537,-0.033721215421403924
3.6636636636636637,-0.02521190294816326
3.6736736736736737,-0.01741317639587585
3.6836836836836837,-0.00839304048669102
3.6936936936936937,-0.0010133257271135792
3.7037037037037037,0.009608856417190986
3.7137137137137137,0.019130617776953067
3.7237237237237237,0.028821780230599486
3.7337337337337337,0.03452955754843324
3.7437437437437437,0.04225804030813788
3.7537537537537538,0.040205062559298635
3.7637637637637638,0.04558157135220793
3.7737737737737738,0.04453992332029557
3.7837837837837838,0.047128955232352866
3.793793793793794,0.038019355262650975
3.803803803803804,0.03329095106080215
3.813813813813814,0.02775190098729421
3.823823823823824,0.01757934134261939
3.833833833833834,0.012840452732996194
3.843843843843844,0.003949100294354977
3.853853853853854,-0.0028067787261087168
3.863863863863864,-0.01080695189040136
3.873873873873874,-0.015596987402385735
3.883883883883884,-0.024474814060974594
3.893893893893894,-0.03345035335196777
3.903903903903904,-0.03868205472243281
3.913913913913914,-0.03898591773896327
3.923923923923924,-0.044079877745146524
3.933933933933934,-0.03758568084614036
3.943943943943944,-0.03705927278192402
3.953953953953954,-0.03697233209521649
3.963963963963964,-0.034669389071029996
3.973973973973974,-0.022539659283190985
3.983983983983984,-0.018524073518777585
3.993993993993994,-0.008194502329422542
4.004004004004004,-0.005870415779574641
4.014014014014014,0.004151237887675352
4.024024024024024,0.013115104366862378
4.034034034034034,0.02036996380535791
4.044044044044044,0.02568333862234498
4.054054054054054,0.033028653686572006
4.064064064064064,0.03354118041154155
4.074074074074074,0.03783462072432948
4.084084084084084,0.03926679188953414
4.094094094094094,0.03940193440722536
4.104104104104104,0.03762160669268527
4.114114114114114,0.03035153664245352
4.124124124124124,0.024666644616053363
4.134134134134134,0.02435960474130658
4.1441441441441444,0.015718036267791006
4.1541541541541545,0.006260508616888584
4.1641641641641645,0.0033134053743583015
4.1741741741741745,-0.007052138498077126
4.1841841841841845,-0.012069918042519896
4.1941941941941945,-0.02080744522010049
4.2042042042042045,-0.022449763807392796
4.2142142142142145,-0.027587271797283316
4.2242242242242245,-0.03484917904006966
4.2342342342342345,-0.03426872753638836
4.2442442442442445,-0.03532613744238461
4.2542542542542545,-0.03282454274545342
4.2642642642642645,-0.03503009025679427
4.2742742742742745,-0.02796925493520899
4.2842842842842845,-0.022328202375225703
4.2942942942942945,-0.022132683806478898
4.3043043043043046,-0.014457732864203479
4.314314314314315,-0.009216654593348216
4.324324324324325,0.0014249968781816689
4.334334334334335,0.010366116120661989
4.344344344344345,0.01849205785196427
4.354354354354355,0.021523358535166123
4.364364364364365,0.029622811870193895
4.374374374374375,0.027506980968737074
4.384384384384385,0.029526665046796765
4.394394394394395,0.03415699505136881
4.404404404404405,0.03499681509908231
4.414414414414415,0.03276234913521444
4.424424424424425,0.025996968514571336
4.434434434434435,0.026080375828351356
4.444444444444445,0.01876258392366629
4.454454454454455,0.0170124477465332
4.464464464464465,0.01012974528534422
4.474474474474475,0.0009164376876895845
4.484484484484485,-0.004890495562500874
4.494494494494495,-0.01243334834877273
4.504504504504505,-0.01643057760213896
4.514514514514515,-0.019688719755142376
4.524524524524525,-0.02796266041779409
4.534534534534535,-0.02830617697169132
4.544544544544545,-0.0325050178149599
4.554554554554555,-0.033892410381176255
4.564564564564565,-0.032090628536290654
4.574574574574575,-0.0322521158455235
4.584584584584585,-0.028406678171960183
4.594594594594595,-0.025749714633499145
4.604604604604605,-0.014581374768257068
4.614614614614615,-0.012899304536842085
4.624624624624625,-0.008356454846329034
4.634634634634635,-0.00028737699408140866
4.644644644644645,0.005280351423215258
4.654654654654655,0.01101477176597694
4.664664664664665,0.01813344970172226
4.674674674674675,0.023152478052271348
4.684684684684685,0.02441017352469585
4.694694694694695,0.027109255300759843
4.704704704704705,0.029353839894817966
4.714714714714715,0.025740261896174267
4.724724724724725,0.026543074113493405
4.734734734734735,0.03036606701148445
4.744744744744745,0.02789719410574088
4.754754754754755,0.02012920794545937
4.764764764764765,0.017011463959285465
4.774774774774775,0.011119002707897367
4.784784784784785,0.010917559223919675
4.794794794794795,0.001118621117865754
4.804804804804805,-0.00716520616847986
4.814814814814815,-0.014288219639865039
4.824824824824825,-0.02052173997244508
4.834834834834835,-0.02110562760520017
4.844844844844845,-0.02633951690196168
4.854854854854855,-0.029971366419551265
4.864864864864865,-0.029622409205816387
4.874874874874875,-0.030558039572762586
4.884884884884885,-0.0239560694518012
4.894894894894895,-0.02342358324871292
4.904904904904905,-0.02207430714635303
4.914914914914915,-0.015117291611859042
4.924924924924925,-0.01325378016899318
4.934934934934935,-0.009966176005536802
4.944944944944945,0.0002543419516392873
4.954954954954955,0.003805213679041777
4.964964964964965,0.006019664413235528
4.974974974974975,0.012715395539074378
4.984984984984985,0.015785804839141857
4.994994994994995,0.01847924432897552
5.005005005005005,0.02593016107131037
5.015015015015015,0.029749024118852444
5.025025025025025,0.023938983669300237
5.035035035035035,0.027597809572363043
5.045045045045045,0.023855211899100965
5.055055055055055,0.02187646435035351
5.065065065065065,0.01846937695528641
5.075075075075075,0.013973150214751992
5.085085085085085,0.011251971929192566
5.095095095095095,0.004539265849474343
5.105105105105105,0.0015811032527935616
5.115115115115115,-0.004221484930491062
5.125125125125125,-0.009554975040350478
5.135135135135135,-0.015447597807927442
5.145145145145145,-0.018762676849761017
5.155155155155155,-0.019342684392798674
5.165165165165165,-0.022240393193920384
5.175175175175175,-0.02664230950777449
5.185185185185185,-0.024939753320477754
5.195195195195195,-0.02308308365433459
5.205205205205205,-0.02639832031693272
5.215215215215215,-0.019541148748524428
5.225225225225225,-0.018720151664158833
5.235235235235235,-0.012354438534743134
5.245245245245245,-0.010617036919454446
5.255255255255255,-0.00796861722786239
5.265265265265265,-0.0027465869265376566
5.275275275275275,0.005412965121292029
5.285285285285285,0.010394647529114136
5.295295295295295,0.01219571477445515
5.305305305305305,0.018820554500882082
5.315315315315315,0.017033127185619983
5.325325325325325,0.022204461456370568
5.335335335335335,0.020990541076632608
5.345345345345345,0.02224475786734239
5.355355355355355,0.02284108113368163
5.365365365365365,0.01932470433201075
5.375375375375375,0.017751895818570892
5.385385385385385,0.01729231038691773
5.395395395395395,0.010302578396021254
5.405405405405405,0.008879065712518931
5.415415415415415,0.00044670334873854597
5.425425425425425,-0.0008076024462724393
5.435435435435435,-0.0034466338729577817
5.445445445445445,-0.015448184871961233
5.455455455455455,-0.015822552860757146
5.465465465465465,-0.016202664397711303
5.475475475475475,-0.02017542252853178
5.485485485485485,-0.020633760107091663
5.495495495495495,-0.023327439995854106
5.505505505505505,-0.02180371291503412
5.515515515515515,-0.021272414352350853
5.525525525525525,-0.01678378962718787
5.535535535535535,-0.016022795400385988
5.545545545545545,-0.012631612022486496
5.555555555555555,-0.010402035631964155
5.565565565565565,-0.006473607164833766
5.575575575575575,-0.002097401263850671
5.585585585585585,0.003837731417626236
5.595595595595595,0.006332520502112369
5.605605605605605,0.011561344327703386
5.615615615615615,0.018472602493987255
5.625625625625625,0.018807596374242747
5.635635635635635,0.018455985921207622
5.645645645645645,0.02277660470813472
5.655655655655655,0.020003445624648404
5.665665665665665,0.01635686669102337
5.675675675675675,0.017220574543540125
5.685685685685685,0.013542966242349788
5.6956956956956954,0.01395719795292763
5.7057057057057055,0.011510383139761075
5.7157157157157155,0.011208662533954323
5.7257257257257255,0.004608181994745953
5.7357357357357355,-0.0005115467759262213
5.7457457457457455,-0.002407164484161318
5.7557557557557555,-0.012287258246358977
5.7657657657657655,-0.010849545896652431
5.7757757757757755,-0.012756849875143663
5.7857857857857855,-0.019640910595783087
5.7957957957957955,-0.016098569359671144
5.8058058058058055,-0.01866632082924643
5.8158158158158155,-0.02035388001915562
5.8258258258258255,-0.017659523421379077
5.8358358358358355,-0.013037285030168662
5.8458458458458455,-0.015179859868302701
5.8558558558558556,-0.012409873149693737
5.865865865865866,-0.010695290687340951
5.875875875875876,-0.007982495653930824
5.885885885885886,-0.0009062661742657435
5.895895895895896,-0.0004907437052876357
5.905905905905906,0.00507410540399056
5.915915915915916,0.007459431364259358
5.925925925925926,0.01249389579507238
5.935935935935936,0.014840576268074411
5.945945945945946,0.018300702626337716
5.955955955955956,0.01659602343666138
5.965965965965966,0.017754761252554662
5.975975975975976,0.016282145110247503
5.985985985985986,0.016570984598235455
5.995995995995996,0.016745630382911682
6.006006006006006,0.015411944369847032
6.016016016016016,0.009424311366170038
6.026026026026026,0.009951155845048363
6.036036036036036,0.007564174136817306
6.046046046046046,0.002154432646477103
6.056056056056056,0.0015311174407922948
6.066066066066066,-0.0072033490238900474
6.076076076076076,-0.01132596675550403
6.086086086086086,-0.015198030420666026
6.096096096096096,-0.010966926504962431
6.106106106106106,-0.014394831094108043
6.116116116116116,-0.01692056822037808
6.126126126126126,-0.016677683848880433
6.136136136136136,-0.019227574201760536
6.146146146146146,-0.011150702770611667
6.156156156156156,-0.014218557847094677
6.166166166166166,-0.012129493110734437
6.176176176176176,-0.008293710624056313
6.186186186186186,-0.005813215339380421
6.196196196196196,-0.00311157894537736
6.206206206206206,-0.0018084436797658567
6.216216216216216,0.004029770533608154
6.226226226226226,0.01001596063464789
6.236236236236236,0.011833840547966757
6.246246246246246,0.014833631364235586
6.256256256256256,0.01264570195383273
6.266266266266266,0.013149867492573533
6.276276276276276,0.01572485533632073
6.286286286286286,0.016292819766902673
6.296296296296296,0.017929252398540284
6.306306306306306,0.011292672391618259
6.316316316316316,0.016097938796731794
6.326326326326326,0.010578354593957657
6.336336336336336,0.007479791472318375
6.346346346346346,0.003437386872928538
6.356356356356356,-0.0009144689093174012
6.366366366366366,0.0009043923421212844
6.376376376376376,-0.0036779639539532213
6.386386386386386,-0.009310416417974924
6.396396396396396,-0.011935583797808175
6.406406406406406,-0.012239244869247512
6.416416416416417,-0.009973914832550945
6.426426426426427,-0.015031868861165098
6.436436436436437,-0.018132708337008308
6.446446446446447,-0.015624916023018336
6.456456456456457,-0.015083716171574
6.466466466466467,-0.018763195653132114
6.476476476476477,-0.011786560166924259
6.486486486486487,-0.009997248255653336
6.496496496496497,-0.0056380813098730175
6.506506506506507,-0.0005679540875730602
6.516516516516517,0.0008995664353725857
6.526526526526527,0.001051587153556097
6.536536536536537,0.0022325320882653657
6.546546546546547,0.01224886554066792
6.556556556556557,0.009573383562599137
6.566566566566567,0.011440656904058709
6.576576576576577,0.012852703893563779
6.586586586586587,0.014260120645913588
6.596596596596597,0.01397894266867563
6.606606606606607,0.012953165561298352
6.616616616616617,0.012279916229111924
6.626626626626627,0.012054973932078798
6.636636636636637,0.009308235998097592
6.646646646646647,0.006844172495580949
6.656656656656657,0.006045421516679306
6.666666666666667,0.0026726840365763477
6.676676676676677,0.0034352103639792944
6.686686686686687,-0.007625149989865175
6.696696696696697,-0.0027762605154254497
6.706706706706707,-0.004884828153712627
6.716716716716717,-0.013628711495278304
6.726726726726727,-0.011878192956835606
6.736736736736737,-0.013187612506678825
6.746746746746747,-0.016006544473975863
6.756756756756757,-0.014963138466928769
6.766766766766767,-0.015309474877309635
6.776776776776777,-0.008746402242805382
6.786786786786787,-0.009061458065094084
6.796796796796797,-0.006647106876596406
6.806806806806807,-0.005652523812138081
6.816816816816817,-0.006994004276987571
6.826826826826827,-0.003255370365949484
6.836836836836837,0.0013695973082292134
6.846846846846847,0.0005075047769391343
6.856856856856857,0.006800802123690479
6.866866866866867,0.007084026157657325
6.876876876876877,0.008686465416580571
6.886886886886887,0.012339096909737095
6.896896896896897,0.012840599727177084
6.906906906906907,0.011781246467352487
6.916916916916917,0.014871085597647778
6.926926926926927,0.00993973146926552
6.936936936936937,0.01240525965688588
6.946946946946947,0.010993972162343131
6.956956956956957,0.0074437293243572785
6.966966966966967,0.00666326376304113
6.976976976976977,0.0012341524596956835
6.986986986986987,0.003179298960749545
6.996996996996997,-0.0014774767396866107
7.007007007007007,-0.004528512153996342
7.017017017017017,-0.003602914655051081
7.027027027027027,-0.00908297518870512
7.037037037037037,-0.012143489356853429
7.047047047047047,-0.01370785015632018
7.057057057057057,-0.01021895706065118
7.067067067067067,-0.014366746521700731
7.077077077077077,-0.008198500193035562
7.087087087087087,-0.015309099480210272
7.097097097097097,-0.006750534623238715
7.107107107107107,-0.008324033011706295
7.117117117117117,-0.007205281264460664
7.127127127127127,-0.00610233238636658
7.137137137137137,-0.0020313764533130075
7.147147147147147,-0.0006269000145772098
7.157157157157157,0.003936769365855063
7.167167167167167,0.0041533794915988385
7.177177177177177,0.0062466202393933225
7.187187187187187,0.006987190880444333
7.197197197197197,0.009047885088229044
7.207207207207207,0.0108486779264636
7.217217217217217,0.007468348527157541
7.227227227227227,0.008409469061800482
7.237237237237237,0.01236592358731519
7.247247247247247,0.010563630355472477
7.257257257257257,0.008794983283809848
7.267267267267267,0.007784749033891742
7.277277277277277,0.006730998157976844
7.287287287287287,0.0030177770760002882
7.297297297297297,0.0004545917431113557
7.307307307307307,0.00025341573444786656
7.317317317317317,-0.004221850491003275
7.327327327327327,-0.003468344395136708
7.337337337337337,-0.009523171596913623
7.347347347347347,-0.005634809802913827
7.357357357357357,-0.008004394097896585
7.367367367367367,-0.009327899446231835
7.377377377377377,-0.008366343609070187
7.387387387387387,-0.007077553554200194
7.397397397397397,-0.008041804639724918
7.407407407407407,-0.013016355246406333
7.4174174174174174,-0.01079229742066868
7.4274274274274275,-0.008062531298753976
7.4374374374374375,-0.00508072663355567
7.4474474474474475,-0.002226782311293858
7.4574574574574575,-0.002727912321475832
7.4674674674674675,0.001117731679880678
7.4774774774774775,0.0012083292392996246
7.4874874874874875,0.0033470202189625226
7.4974974974974975,0.003411102628778802
7.5075075075075075,0.005771481392918885
7.5175175175175175,0.005993892337845268
7.5275275275275275,0.007470182894542586
7.5375375375375375,0.011873231402384655
7.5475475475475475,0.007819867638587613
7.5575575575575575,0.014549848598470163
7.5675675675675675,0.009472172743924943
7.5775775775775776,0.00772442557055345
7.587587587587588,0.0042236503879362584
7.597597597597598,0.005701530713495639
7.607607607607608,0.0013521366864048371
7.617617617617618,0.0008646672090152098
7.627627627627628,0.003848375233753877
7.637637637637638,-0.003290660147448125
7.647647647647648,-0.0024888886664990975
7.657657657657658,-0.007678735199473853
7.667667667667668,-0.007565903658215857
7.677677677677678,-0.0048698709375896414
7.687687687687688,-0.010238982938155066
7.697697697697698,-0.005571666114566724
7.707707707707708,-0.007624983875645305
7.717717717717718,-0.009650897591576215
7.727727727727728,-0.006411506934840395
7.737737737737738,-0.0045829314933214385
